game_id,team_id,HoA,result,settled_in,head_coach,goals,shots,tackles,pim,powerPlayOpportunities,powerPlayGoals,faceOffWinPercentage,giveaways,takeaways
2014020556,16,away,LOSS,REG,Joel Quenneville,2,8,10,10,6,1,53.8,7,5
2014020556,15,home,WIN,REG,Barry Trotz,3,8,24,14,4,1,46.2,15,7
2014020521,25,away,LOSS,REG,Lindy Ruff,2,6,16,15,5,2,44,1,6
2014020521,19,home,WIN,REG,Ken Hitchcock,3,8,24,17,4,1,56,2,4
2014020118,29,away,LOSS,REG,Todd Richards,2,6,37,13,3,1,42,10,4
2014020118,26,home,WIN,REG,Darryl Sutter,3,6,29,21,4,1,58,13,4
2014021161,22,away,LOSS,REG,Todd Nelson,2,7,22,4,3,1,48.5,9,3
2014021161,26,home,WIN,REG,Darryl Sutter,6,8,33,6,2,1,51.5,8,3
2014020473,22,away,WIN,REG,Craig MacTavish,3,7,25,6,1,0,53.5,11,5
2014020473,28,home,LOSS,REG,Todd McLellan,2,7,27,2,3,1,46.5,21,6
2014020544,23,away,WIN,REG,Willie Desjardins,3,5,21,8,0,0,39.7,12,7
2014020544,28,home,LOSS,REG,Todd McLellan,1,8,34,2,4,0,60.3,18,9
2014020082,17,away,LOSS,OT,Mike Babcock,1,7,16,4,3,0,37.3,5,4
2014020082,8,home,WIN,OT,Michel Therrien,2,9,24,8,1,0,62.7,5,6
2014020059,17,away,WIN,REG,Mike Babcock,2,8,22,6,5,0,58.6,7,12
2014020059,10,home,LOSS,REG,Randy Carlyle,1,6,23,12,2,0,41.4,5,4
2014021006,29,away,WIN,REG,Todd Richards,3,6,26,17,3,1,41.8,7,2
2014021006,17,home,LOSS,REG,Mike Babcock,1,10,17,11,6,1,58.2,8,6
2014021000,3,away,WIN,REG,Alain Vigneault,3,7,30,8,3,0,43.3,8,5
2014021000,15,home,LOSS,REG,Barry Trotz,1,7,34,8,3,1,56.7,10,12
2014020680,29,away,WIN,REG,Todd Richards,3,5,18,8,2,1,50,4,3
2014020680,30,home,LOSS,REG,Mike Yeo,1,6,16,4,4,1,50,15,5
2014020619,9,away,WIN,REG,Dave Cameron,3,8,20,10,5,2,44.1,3,6
2014020619,53,home,LOSS,REG,Dave Tippett,1,8,39,10,5,0,55.9,8,6
2014020536,30,away,WIN,REG,Mike Yeo,3,7,15,6,4,0,43.9,10,2
2014020536,52,home,LOSS,REG,Paul Maurice,2,7,28,8,3,2,56.1,16,7
2014020027,25,away,LOSS,REG,Lindy Ruff,1,4,13,23,1,0,50,8,8
2014020027,18,home,WIN,REG,Peter Laviolette,2,8,17,9,3,0,50,8,9
2014021062,21,away,WIN,REG,Patrick Roy,3,7,40,2,2,0,52.5,4,6
2014021062,53,home,LOSS,REG,Dave Tippett,2,7,37,4,1,0,47.5,5,7
2014020137,18,away,WIN,REG,Peter Laviolette,2,8,27,4,1,0,34,12,10
2014020137,22,home,LOSS,REG,Dallas Eakins,1,6,21,2,2,0,66,16,13
2014020306,16,away,WIN,REG,Joel Quenneville,5,7,23,6,7,2,54.4,9,8
2014020306,22,home,LOSS,REG,Dallas Eakins,1,6,33,16,2,0,45.6,11,10
2014020911,4,away,LOSS,REG,Craig Berube,2,12,30,10,6,2,56.2,6,14
2014020911,10,home,WIN,REG,Peter Horachek,3,4,40,14,4,1,43.8,10,9
2014021012,18,away,LOSS,REG,Peter Laviolette,0,8,22,10,2,0,47.6,8,3
2014021012,28,home,WIN,REG,Todd McLellan,2,5,24,4,5,2,52.4,11,8
2014020104,12,away,LOSS,REG,Bill Peters,3,7,28,8,1,0,47.5,9,13
2014020104,22,home,WIN,REG,Dallas Eakins,4,7,30,2,4,1,52.5,12,9
2014020737,16,away,LOSS,REG,Joel Quenneville,0,7,16,8,1,0,41.7,14,13
2014020737,28,home,WIN,REG,Todd McLellan,2,5,30,4,3,0,58.3,15,13
2014020644,3,away,LOSS,REG,Alain Vigneault,0,7,33,18,3,0,45.9,11,6
2014020644,6,home,WIN,REG,Claude Julien,3,8,25,28,3,0,54.1,11,5
2014020337,8,away,LOSS,REG,Michel Therrien,1,7,15,33,3,1,67.2,3,1
2014020337,7,home,WIN,REG,Ted Nolan,2,6,21,11,4,1,32.8,4,5
2014021028,20,away,LOSS,REG,Bob Hartley,2,7,18,2,3,0,49.1,1,4
2014021028,21,home,WIN,REG,Patrick Roy,3,6,27,6,1,1,50.9,3,8
2014020587,12,away,LOSS,REG,Bill Peters,2,6,11,8,3,2,44.6,8,5
2014020587,18,home,WIN,REG,Peter Laviolette,3,6,13,8,2,0,55.4,10,4
2014020322,20,away,LOSS,REG,Bob Hartley,2,8,33,9,4,0,43.9,10,1
2014020322,24,home,WIN,REG,Bruce Boudreau,3,7,30,17,0,0,56.1,9,2
2014020403,17,away,WIN,REG,Mike Babcock,3,5,21,8,3,0,47.2,3,10
2014020403,12,home,LOSS,REG,Bill Peters,1,8,12,6,4,0,52.8,8,7
2014020965,30,away,WIN,REG,Mike Yeo,3,4,30,4,2,0,43.1,9,8
2014020965,12,home,LOSS,REG,Bill Peters,1,9,40,4,2,0,56.9,16,7
2014020262,8,away,WIN,REG,Michel Therrien,2,4,16,14,4,0,45.3,2,3
2014020262,17,home,LOSS,REG,Mike Babcock,1,7,25,10,6,1,54.7,11,3
2014020497,9,away,LOSS,REG,Dave Cameron,1,9,25,18,3,0,37,9,7
2014020497,15,home,WIN,REG,Barry Trotz,2,5,33,16,4,1,63,17,8
2014020744,22,away,TIE,SO,Todd Nelson,2,10,26,4,1,0,48.5,16,11
2014020744,28,home,TIE,SO,Todd McLellan,2,9,34,2,2,1,51.5,19,12
2014020256,28,away,LOSS,REG,Todd McLellan,1,9,15,6,3,0,40.7,4,3
2014020256,29,home,WIN,REG,Todd Richards,2,7,28,6,3,1,59.3,9,8
2014020718,18,away,TIE,SO,Peter Laviolette,2,9,18,19,4,1,47.9,2,6
2014020718,19,home,TIE,SO,Ken Hitchcock,2,8,16,15,6,0,52.1,5,7
2014020730,26,away,LOSS,REG,Darryl Sutter,1,7,35,2,1,0,39.2,6,1
2014020730,6,home,WIN,REG,Claude Julien,3,8,32,2,1,0,60.8,6,4
2014020145,28,away,TIE,SO,Todd McLellan,3,7,14,2,2,1,33.8,4,4
2014020145,30,home,TIE,SO,Mike Yeo,3,11,10,4,1,0,66.2,9,4
2014021010,26,away,WIN,REG,Darryl Sutter,2,5,20,9,3,1,52.7,6,6
2014021010,23,home,LOSS,REG,Willie Desjardins,0,4,17,11,2,0,47.3,9,4
2014020195,2,away,TIE,SO,Jack Capuano,1,6,29,8,5,1,40,11,7
2014020195,26,home,TIE,SO,Darryl Sutter,1,7,24,10,4,0,60,16,4
2014020867,23,away,TIE,REG,Willie Desjardins,2,5,11,8,3,0,41.8,3,0
2014020867,1,home,TIE,REG,Adam Oates,2,6,7,6,3,1,58.2,11,5
2014021152,21,away,LOSS,REG,Patrick Roy,1,5,27,2,2,1,44.8,22,2
2014021152,28,home,WIN,REG,Todd McLellan,3,7,23,4,1,0,55.2,17,13
2014020740,18,away,WIN,REG,Peter Laviolette,2,6,37,8,4,1,50,3,3
2014020740,5,home,LOSS,REG,Mike Johnston,0,5,24,10,3,0,50,6,3
2014020407,1,away,WIN,REG,Peter DeBoer,2,4,29,8,2,1,50.9,2,4
2014020407,12,home,LOSS,REG,Bill Peters,1,10,22,4,4,0,49.1,5,11
2014020471,24,away,WIN,REG,Bruce Boudreau,2,5,23,13,3,0,46.1,13,4
2014020471,8,home,LOSS,REG,Michel Therrien,1,6,30,13,3,1,53.9,15,4
2014020704,21,away,WIN,OT,Patrick Roy,3,6,22,9,2,0,55.2,9,5
2014020704,18,home,LOSS,OT,Peter Laviolette,2,9,15,9,2,1,44.8,11,7
2014020685,22,away,TIE,SO,Todd Nelson,2,7,14,4,6,1,48.3,10,5
2014020685,15,home,TIE,SO,Barry Trotz,2,6,15,12,2,1,51.7,9,9
2014020797,25,away,TIE,REG,Lindy Ruff,3,8,25,21,1,0,46,10,10
2014020797,6,home,TIE,REG,Claude Julien,3,11,14,4,3,0,54,11,9
2014020044,1,away,WIN,REG,Peter DeBoer,2,6,22,8,4,1,52,9,6
2014020044,14,home,LOSS,REG,Jon Cooper,1,6,15,8,4,0,48,5,7
2014020085,4,away,LOSS,REG,Craig Berube,0,8,19,8,2,0,50.7,3,3
2014020085,16,home,WIN,REG,Joel Quenneville,2,10,18,4,4,2,49.3,1,12
2014020342,22,away,WIN,OT,Dallas Eakins,3,4,18,11,0,0,41.7,7,5
2014020342,19,home,LOSS,OT,Ken Hitchcock,2,10,20,5,3,0,58.3,6,9
2014020485,13,away,LOSS,REG,Gerard Gallant,1,11,24,32,6,1,48.1,2,2
2014020485,5,home,WIN,REG,Mike Johnston,3,8,31,44,6,0,51.9,6,4
2014020752,16,away,LOSS,REG,Joel Quenneville,0,6,14,8,2,0,45,3,5
2014020752,30,home,WIN,REG,Mike Yeo,3,10,20,6,3,0,55,8,10
2014020904,17,away,LOSS,REG,Mike Babcock,0,5,27,10,5,0,38.9,6,4
2014020904,26,home,WIN,REG,Darryl Sutter,1,6,37,12,4,1,61.1,14,1
2014021200,10,away,LOSS,REG,Peter Horachek,0,8,14,4,4,0,50.9,3,7
2014021200,29,home,WIN,REG,Todd Richards,3,8,20,8,2,1,49.1,6,11
2014020351,19,away,TIE,SO,Ken Hitchcock,2,6,19,21,2,0,43.8,4,1
2014020351,30,home,TIE,SO,Mike Yeo,2,9,14,4,5,1,56.2,5,6
2014020185,17,away,WIN,OT,Mike Babcock,3,7,19,10,5,2,49.1,12,4
2014020185,3,home,LOSS,OT,Alain Vigneault,2,7,16,14,3,2,50.9,8,7
2014020972,25,away,LOSS,REG,Lindy Ruff,2,8,19,8,2,2,47.9,8,3
2014020972,14,home,WIN,REG,Jon Cooper,3,7,19,4,4,1,52.1,6,6
2014020295,19,away,WIN,REG,Ken Hitchcock,3,8,16,10,4,0,61.7,5,8
2014020295,9,home,LOSS,REG,Paul MacLean,2,6,24,10,4,2,38.3,9,9
2014020777,22,away,LOSS,REG,Todd Nelson,1,8,47,11,2,0,60,8,11
2014020777,10,home,WIN,REG,Peter Horachek,3,7,24,9,3,1,40,12,16
2014020182,23,away,WIN,REG,Willie Desjardins,3,9,11,10,4,0,50,0,5
2014020182,21,home,LOSS,REG,Patrick Roy,2,5,18,8,5,0,50,9,6
2014021135,16,away,LOSS,REG,Joel Quenneville,2,6,20,8,3,1,42.9,8,4
2014021135,52,home,WIN,REG,Paul Maurice,3,8,36,6,4,2,57.1,18,5
2014020881,17,away,WIN,OT,Mike Babcock,5,9,17,9,3,1,40.5,6,11
2014020881,25,home,LOSS,OT,Lindy Ruff,4,8,31,11,2,1,59.5,14,10
2014021206,1,away,WIN,OT,Adam Oates,3,6,21,16,3,1,56.9,5,5
2014021206,14,home,LOSS,OT,Jon Cooper,2,7,20,6,8,3,43.1,8,4
2014020286,15,away,WIN,REG,Barry Trotz,3,5,35,2,1,0,50,1,14
2014020286,21,home,LOSS,REG,Patrick Roy,2,7,34,4,0,0,50,13,24
2014020987,22,away,LOSS,REG,Todd Nelson,2,9,28,6,5,1,40,7,6
2014020987,17,home,WIN,REG,Mike Babcock,3,6,15,10,3,1,60,7,3
2014020811,22,away,LOSS,OT,Todd Nelson,2,9,35,6,3,0,44.4,10,4
2014020811,8,home,WIN,OT,Michel Therrien,3,6,18,6,3,0,55.6,12,3
2014021069,28,away,LOSS,REG,Todd McLellan,0,7,19,2,2,0,50.9,12,3
2014021069,8,home,WIN,REG,Michel Therrien,2,7,32,6,0,0,49.1,18,4
2014020535,21,away,LOSS,REG,Patrick Roy,0,4,26,2,1,0,28.9,1,6
2014020535,19,home,WIN,REG,Ken Hitchcock,3,6,22,2,1,0,71.1,5,4
2014021008,4,away,TIE,SO,Craig Berube,0,7,18,4,4,0,53.4,1,6
2014021008,19,home,TIE,SO,Ken Hitchcock,0,8,26,8,2,0,46.6,2,5
2014020829,3,away,WIN,REG,Alain Vigneault,3,8,34,6,0,0,50,5,5
2014020829,53,home,LOSS,REG,Dave Tippett,1,8,38,0,3,0,50,11,8
2014020691,10,away,WIN,REG,Peter Horachek,3,10,27,11,3,1,47.5,11,1
2014020691,9,home,LOSS,REG,Dave Cameron,2,6,38,13,2,0,52.5,11,9
2014020225,28,away,LOSS,REG,Todd McLellan,1,6,33,4,2,0,50.9,1,6
2014020225,13,home,WIN,REG,Gerard Gallant,2,7,30,4,2,0,49.1,4,4
2014020191,1,away,WIN,REG,Peter DeBoer,3,6,16,6,3,0,48.1,2,1
2014020191,19,home,LOSS,REG,Ken Hitchcock,2,7,15,6,3,2,51.9,1,11
2014020381,7,away,LOSS,REG,Ted Nolan,0,3,26,58,3,0,49,6,4
2014020381,14,home,WIN,REG,Jon Cooper,3,8,22,52,6,1,51,9,6
2014021229,24,away,WIN,REG,Bruce Boudreau,2,9,41,8,3,0,48.5,4,4
2014021229,53,home,LOSS,REG,Dave Tippett,1,6,41,8,3,0,51.5,7,4
2014020230,9,away,WIN,OT,Paul MacLean,3,6,28,4,1,0,49.2,9,8
2014020230,23,home,LOSS,OT,Willie Desjardins,2,9,18,2,2,0,50.8,12,8
2014020131,24,away,WIN,REG,Bruce Boudreau,1,6,37,8,1,0,39.3,1,4
2014020131,16,home,LOSS,REG,Joel Quenneville,0,9,16,4,3,0,60.7,2,11
2014021013,9,away,WIN,REG,Dave Cameron,2,7,23,6,1,0,37.1,15,17
2014021013,2,home,LOSS,REG,Jack Capuano,1,8,29,2,3,0,62.9,23,19
2014020432,26,away,LOSS,REG,Darryl Sutter,2,11,32,6,5,0,36.5,9,7
2014020432,8,home,WIN,REG,Michel Therrien,4,5,19,10,3,2,63.5,16,7
2014020920,16,away,LOSS,REG,Joel Quenneville,0,7,12,12,3,0,50,7,7
2014020920,14,home,WIN,REG,Jon Cooper,2,7,24,6,6,2,50,7,9
2014021007,52,away,TIE,REG,Paul Maurice,2,5,32,6,2,0,46.2,2,2
2014021007,13,home,TIE,REG,Gerard Gallant,2,5,32,4,3,1,53.8,6,6
2014020652,20,away,WIN,REG,Bob Hartley,2,6,43,0,2,0,43.1,6,6
2014020652,53,home,LOSS,REG,Dave Tippett,1,7,33,4,0,0,56.9,8,9
2014020130,53,away,LOSS,REG,Dave Tippett,3,6,20,11,0,0,50,4,5
2014020130,14,home,WIN,REG,Jon Cooper,5,8,17,5,3,1,50,8,7
2014020850,13,away,WIN,REG,Gerard Gallant,3,4,39,9,5,2,55.1,14,7
2014020850,10,home,LOSS,REG,Peter Horachek,2,7,39,15,2,2,44.9,18,4
2014020108,3,away,LOSS,REG,Alain Vigneault,1,8,27,7,2,0,43.8,12,5
2014020108,8,home,WIN,REG,Michel Therrien,3,7,25,9,1,0,56.2,17,3
2014021080,6,away,TIE,REG,Claude Julien,3,7,21,9,2,1,51,9,7
2014021080,14,home,TIE,REG,Jon Cooper,3,4,19,11,1,1,49,12,12
2014020574,17,away,LOSS,REG,Mike Babcock,1,7,5,14,3,0,49.2,6,7
2014020574,23,home,WIN,REG,Willie Desjardins,2,6,11,12,4,2,50.8,9,6
2014020957,19,away,LOSS,REG,Ken Hitchcock,1,7,34,4,1,0,46,5,4
2014020957,4,home,WIN,REG,Craig Berube,3,7,48,2,2,0,54,9,5
2014021115,18,away,LOSS,REG,Peter Laviolette,2,6,17,10,3,0,54.5,12,8
2014021115,15,home,WIN,REG,Barry Trotz,3,7,45,10,3,0,45.5,13,3
2014020908,23,away,LOSS,REG,Willie Desjardins,3,7,12,2,0,0,57.4,4,3
2014020908,7,home,WIN,REG,Ted Nolan,4,6,23,0,1,0,42.6,4,2
2014021197,18,away,LOSS,REG,Peter Laviolette,2,10,10,6,3,1,44.1,0,12
2014021197,21,home,WIN,REG,Patrick Roy,3,5,10,8,2,0,55.9,3,11
2014020405,28,away,LOSS,REG,Todd McLellan,1,5,24,11,2,0,56.4,8,2
2014020405,22,home,WIN,REG,Dallas Eakins,2,6,37,11,2,1,43.6,16,5
2014020950,26,away,WIN,REG,Darryl Sutter,3,7,29,8,3,0,61.2,9,4
2014020950,22,home,LOSS,REG,Todd Nelson,2,5,25,6,4,1,38.8,10,10
2014020073,14,away,TIE,REG,Jon Cooper,2,6,20,16,5,1,53.8,7,6
2014020073,23,home,TIE,REG,Willie Desjardins,2,8,11,14,6,1,46.2,6,3
2014020429,18,away,WIN,REG,Peter Laviolette,3,9,18,6,5,1,48.3,5,6
2014020429,53,home,LOSS,REG,Dave Tippett,1,8,35,10,3,1,51.7,6,6
2014020871,24,away,WIN,REG,Bruce Boudreau,4,9,14,10,1,0,47.6,14,9
2014020871,20,home,LOSS,REG,Bob Hartley,3,7,22,2,5,1,52.4,10,16
2014020120,28,away,WIN,REG,Todd McLellan,2,9,21,75,5,2,45.2,9,4
2014020120,24,home,LOSS,REG,Bruce Boudreau,1,8,37,90,5,1,54.8,11,3
2014020386,6,away,LOSS,REG,Claude Julien,2,6,23,10,2,0,54,9,5
2014020386,28,home,WIN,REG,Todd McLellan,5,11,26,6,4,2,46,7,6
2014021173,7,away,LOSS,REG,Ted Nolan,0,5,27,6,4,0,46.5,9,6
2014021173,2,home,WIN,REG,Jack Capuano,3,9,20,20,2,1,53.5,12,9
2014020940,12,away,LOSS,REG,Bill Peters,2,7,31,0,3,0,59,8,7
2014020940,16,home,WIN,REG,Joel Quenneville,3,6,20,6,0,0,41,12,8
2014021094,53,away,WIN,OT,Dave Tippett,3,5,27,10,5,2,60.3,4,2
2014021094,17,home,LOSS,OT,Mike Babcock,2,9,12,10,5,1,39.7,11,4
2014020910,8,away,WIN,REG,Michel Therrien,3,6,19,4,2,0,48,7,3
2014020910,29,home,LOSS,REG,Todd Richards,2,6,32,4,2,0,52,3,10
2014020008,8,away,TIE,SO,Michel Therrien,1,6,29,19,5,0,53.4,5,5
2014020008,15,home,TIE,SO,Barry Trotz,1,7,30,19,5,0,46.6,6,4
2014020735,29,away,LOSS,REG,Todd Richards,1,8,15,12,3,0,42.1,3,8
2014020735,14,home,WIN,REG,Jon Cooper,3,8,15,10,4,0,57.9,9,3
2014020567,18,away,WIN,OT,Peter Laviolette,5,6,29,10,2,1,47.1,8,4
2014020567,26,home,LOSS,OT,Darryl Sutter,4,7,29,8,3,0,52.9,6,3
2014020259,9,away,TIE,REG,Paul MacLean,2,6,20,9,6,0,46,20,7
2014020259,20,home,TIE,REG,Bob Hartley,2,6,20,17,2,1,54,16,13
2014021101,24,away,WIN,OT,Bruce Boudreau,3,8,44,12,2,0,54.7,13,7
2014021101,6,home,LOSS,OT,Claude Julien,2,7,32,8,4,2,45.3,10,3
2014020329,26,away,WIN,REG,Darryl Sutter,2,5,23,6,2,0,55.3,8,5
2014020329,30,home,LOSS,REG,Mike Yeo,0,7,16,6,2,0,44.7,10,9
2014020430,30,away,LOSS,REG,Mike Yeo,1,4,18,8,2,0,47.2,15,9
2014020430,28,home,WIN,REG,Todd McLellan,2,7,29,6,3,1,52.8,19,12
2014020828,12,away,LOSS,REG,Bill Peters,3,6,6,6,3,0,51.7,7,1
2014020828,30,home,WIN,REG,Mike Yeo,4,6,12,8,2,0,48.3,7,8
2014020347,1,away,LOSS,REG,Peter DeBoer,1,8,17,10,4,0,53.2,12,10
2014020347,2,home,WIN,REG,Jack Capuano,3,7,16,10,4,0,46.8,13,7
2014021112,20,away,TIE,REG,Bob Hartley,2,6,11,2,2,0,46.4,6,5
2014021112,30,home,TIE,REG,Mike Yeo,2,9,7,4,1,1,53.6,9,10
2014020015,20,away,WIN,REG,Bob Hartley,3,6,21,6,2,1,40.9,13,5
2014020015,22,home,LOSS,REG,Dallas Eakins,2,10,18,4,3,2,59.1,6,8
2014020455,12,away,LOSS,REG,Bill Peters,1,6,26,10,4,0,38.8,6,4
2014020455,8,home,WIN,REG,Michel Therrien,2,7,9,8,5,0,61.2,12,6
2014020712,8,away,WIN,REG,Michel Therrien,1,6,14,15,3,0,50.8,5,8
2014020712,3,home,LOSS,REG,Alain Vigneault,0,6,29,17,2,0,49.2,15,7
2014021121,9,away,WIN,OT,Dave Cameron,3,6,27,11,1,1,37.9,7,5
2014021121,10,home,LOSS,OT,Peter Horachek,2,7,39,7,3,1,62.1,7,9
2014020742,13,away,LOSS,REG,Gerard Gallant,3,9,23,8,2,1,52.5,4,3
2014020742,3,home,WIN,REG,Alain Vigneault,4,9,18,6,3,1,47.5,8,6
2014020834,19,away,TIE,SO,Ken Hitchcock,1,8,23,13,0,0,48.5,1,6
2014020834,13,home,TIE,SO,Gerard Gallant,1,10,31,9,2,0,51.5,8,4
2014020318,26,away,TIE,SO,Darryl Sutter,3,5,24,8,3,0,54.5,9,7
2014020318,18,home,TIE,SO,Peter Laviolette,3,8,15,6,4,0,45.5,7,4
2014020279,23,away,WIN,REG,Willie Desjardins,3,7,17,20,5,2,60.7,11,8
2014020279,22,home,LOSS,REG,Dallas Eakins,2,8,18,20,5,1,39.3,19,6
2014020086,23,away,LOSS,REG,Willie Desjardins,3,11,18,12,4,0,42.9,5,13
2014020086,25,home,WIN,REG,Lindy Ruff,4,7,17,8,6,1,57.1,13,9
2014020780,21,away,LOSS,REG,Patrick Roy,0,4,19,6,2,0,39.7,2,2
2014020780,30,home,WIN,REG,Mike Yeo,1,7,15,4,3,0,60.3,1,9
2014020431,20,away,LOSS,REG,Bob Hartley,1,6,16,14,5,0,46.3,2,3
2014020431,5,home,WIN,REG,Mike Johnston,3,5,28,14,5,0,53.7,5,2
2014020254,21,away,WIN,REG,Patrick Roy,3,7,8,4,3,0,50,2,2
2014020254,1,home,LOSS,REG,Peter DeBoer,2,6,13,6,2,0,50,5,9
2014020568,4,away,LOSS,REG,Craig Berube,2,5,32,26,2,1,50.9,4,4
2014020568,1,home,WIN,REG,Adam Oates,3,4,20,24,3,1,49.1,2,8
2014021171,15,away,WIN,OT,Barry Trotz,3,8,35,13,1,0,40.3,6,0
2014021171,9,home,LOSS,OT,Dave Cameron,2,7,22,9,3,2,59.7,10,7
2014020149,26,away,LOSS,REG,Darryl Sutter,2,7,30,12,2,0,50,3,1
2014020149,17,home,WIN,REG,Mike Babcock,3,8,11,6,5,2,50,6,5
2014020384,21,away,WIN,OT,Patrick Roy,3,7,17,6,1,0,46.8,10,23
2014020384,20,home,LOSS,OT,Bob Hartley,2,6,17,2,3,1,53.2,16,17
2014020041,7,away,TIE,SO,Ted Nolan,3,6,34,6,2,0,31.7,6,6
2014020041,12,home,TIE,SO,Bill Peters,3,6,24,4,3,0,68.3,5,11
2014020462,3,away,WIN,REG,Alain Vigneault,3,5,11,13,3,1,45,16,16
2014020462,20,home,LOSS,REG,Bob Hartley,2,7,17,11,4,1,55,23,19
2014020951,28,away,WIN,REG,Todd McLellan,4,7,12,15,1,0,34.5,4,7
2014020951,23,home,LOSS,REG,Willie Desjardins,2,7,22,7,5,1,65.5,4,4
2014021134,28,away,TIE,SO,Todd McLellan,2,8,18,4,6,1,52.2,3,5
2014021134,5,home,TIE,SO,Mike Johnston,2,8,29,12,2,1,47.8,2,2
2014020022,1,away,WIN,REG,Peter DeBoer,3,6,25,23,5,2,48.1,3,0
2014020022,13,home,LOSS,REG,Gerard Gallant,1,7,27,17,8,1,51.9,3,4
2014020607,3,away,LOSS,REG,Alain Vigneault,2,6,33,8,4,2,46.6,13,3
2014020607,26,home,WIN,REG,Darryl Sutter,3,7,24,8,4,0,53.4,14,6
2014020134,8,away,TIE,SO,Michel Therrien,1,4,14,18,3,0,47.5,9,8
2014020134,20,home,TIE,SO,Bob Hartley,1,9,24,10,7,0,52.5,17,16
2014020324,15,away,LOSS,OT,Barry Trotz,2,6,28,13,2,2,54,13,9
2014020324,2,home,WIN,OT,Jack Capuano,3,8,55,11,3,2,46,16,17
2014021219,28,away,LOSS,REG,Todd McLellan,1,5,18,8,3,1,54,14,3
2014021219,26,home,WIN,REG,Darryl Sutter,2,9,31,8,3,0,46,6,2
2014020759,19,away,WIN,REG,Ken Hitchcock,3,7,13,4,1,0,67.3,5,2
2014020759,7,home,LOSS,REG,Ted Nolan,0,5,22,2,2,0,32.7,2,1
2014020092,7,away,LOSS,REG,Ted Nolan,1,5,32,23,2,0,36.8,7,5
2014020092,24,home,WIN,REG,Bruce Boudreau,2,8,22,9,4,0,63.2,10,6
2014020976,52,away,WIN,REG,Paul Maurice,3,6,26,6,2,0,39.1,7,6
2014020976,18,home,LOSS,REG,Peter Laviolette,1,5,26,6,2,0,60.9,9,5
2014020402,24,away,LOSS,OT,Bruce Boudreau,2,6,20,14,6,2,50.8,15,8
2014020402,52,home,WIN,OT,Paul Maurice,3,7,34,25,6,2,49.2,8,14
2014020379,2,away,WIN,REG,Jack Capuano,2,6,19,6,3,1,44.8,6,3
2014020379,9,home,LOSS,REG,Paul MacLean,1,5,26,6,3,1,55.2,7,12
2014020949,24,away,WIN,REG,Bruce Boudreau,2,8,19,11,0,0,45.8,2,8
2014020949,53,home,LOSS,REG,Dave Tippett,1,7,30,7,2,0,54.2,9,6
2014020453,14,away,WIN,REG,Jon Cooper,3,5,18,6,4,0,51.8,8,6
2014020453,4,home,LOSS,REG,Craig Berube,1,6,26,8,3,1,48.2,2,3
2014020203,5,away,WIN,REG,Mike Johnston,4,9,18,13,5,2,42.2,2,4
2014020203,7,home,LOSS,REG,Ted Nolan,1,5,36,17,3,0,57.8,9,4
2014020698,53,away,TIE,SO,Dave Tippett,3,6,48,4,1,0,50.8,10,4
2014020698,4,home,TIE,SO,Craig Berube,3,10,49,2,2,1,49.2,8,4
2014021186,29,away,WIN,OT,Todd Richards,3,8,21,6,3,0,40,8,5
2014021186,3,home,LOSS,OT,Alain Vigneault,2,10,20,6,3,0,60,15,13
2014020859,18,away,LOSS,REG,Peter Laviolette,2,8,30,20,3,0,56.7,11,12
2014020859,2,home,WIN,REG,Jack Capuano,3,10,35,6,5,1,43.3,10,28
2014020488,18,away,WIN,OT,Peter Laviolette,4,11,10,8,4,1,48.2,5,0
2014020488,30,home,LOSS,OT,Mike Yeo,3,6,12,8,4,2,51.8,7,2
2014020325,4,away,LOSS,REG,Craig Berube,2,6,29,11,4,1,55.6,4,4
2014020325,17,home,WIN,REG,Mike Babcock,3,6,16,13,3,1,44.4,7,4
2014020511,52,away,WIN,REG,Paul Maurice,3,6,36,9,2,1,38.3,2,8
2014020511,16,home,LOSS,REG,Joel Quenneville,1,9,14,9,2,0,61.7,5,11
2014020454,24,away,LOSS,REG,Bruce Boudreau,2,10,39,22,2,0,47.1,6,13
2014020454,10,home,WIN,REG,Randy Carlyle,4,6,43,10,3,1,52.9,10,17
2014020990,5,away,TIE,SO,Mike Johnston,1,10,20,10,3,0,54.4,17,10
2014020990,28,home,TIE,SO,Todd McLellan,1,7,29,10,3,0,45.6,22,11
2014020849,2,away,WIN,REG,Jack Capuano,2,7,37,4,2,1,45.1,7,15
2014020849,12,home,LOSS,REG,Bill Peters,1,9,33,4,2,0,54.9,9,5
2014020790,21,away,TIE,REG,Patrick Roy,3,7,24,20,3,0,48.3,15,1
2014020790,52,home,TIE,REG,Paul Maurice,3,7,24,16,5,2,51.7,10,6
2014020136,17,away,TIE,REG,Mike Babcock,2,5,20,12,4,1,50,3,6
2014020136,15,home,TIE,REG,Barry Trotz,2,6,28,8,6,1,50,10,8
2014020709,5,away,LOSS,REG,Mike Johnston,0,6,26,32,4,0,38.1,8,6
2014020709,15,home,WIN,REG,Barry Trotz,2,9,21,22,3,1,61.9,10,7
2014020007,24,away,LOSS,REG,Bruce Boudreau,2,7,33,13,6,3,47.2,5,5
2014020007,5,home,WIN,REG,Mike Johnston,4,9,34,17,4,1,52.8,8,7
2014020564,2,away,WIN,REG,Jack Capuano,2,6,13,6,2,1,56.1,7,8
2014020564,20,home,LOSS,REG,Bob Hartley,1,5,20,4,3,0,43.9,19,14
